user_id,funny,posted,item_id,helpful,recommend,sentiment_analysis
76561198096068574,,2015,214340,1 of 2 people (50%) found this review helpful,True,1
Quadriladder,1 person found this review funny,2014,221100,3 of 3 people (100%) found this review helpful,True,1
76561198051319090,,2013,730,No ratings yet,True,1
SuperVegito45,1 person found this review funny,2014,730,1 of 2 people (50%) found this review helpful,True,1
SuperVegito45,,2015,302830,No ratings yet,False,1
SuperVegito45,,2013,240,No ratings yet,True,1
76561198050354722,,2015,377160,0 of 1 people (0%) found this review helpful,True,1
76561198050354722,,2015,730,No ratings yet,True,1
76561198050354722,,2015,292030,No ratings yet,True,1
76561198050354722,,2015,395520,No ratings yet,True,1
76561198050354722,,2014,17410,No ratings yet,True,1
JD_Final,1 person found this review funny,2014,218230,1 of 4 people (25%) found this review helpful,False,1
76561198106769224,1 person found this review funny,2015,730,1 of 1 people (100%) found this review helpful,True,1
76561198106769224,,2015,305620,No ratings yet,True,1
76561198102278381,,2014,10680,No ratings yet,True,1
76561198090441831,,2013,570,No ratings yet,True,1
76561198090441831,,2013,240380,No ratings yet,True,1
Mordek4i,,2015,273110,No ratings yet,False,1
Mordek4i,,2015,224260,No ratings yet,True,1
Mordek4i,,2014,440,No ratings yet,True,1
Mordek4i,,2014,730,No ratings yet,True,2
76561198096274939,,2013,550,1 of 1 people (100%) found this review helpful,True,2
76561198062002959,,2015,377160,2 of 4 people (50%) found this review helpful,True,1
WL124,,2013,8930,No ratings yet,True,1
WNPlayer,,2015,304050,No ratings yet,True,1
WNPlayer,,2014,225260,No ratings yet,True,1
wobas,,2014,223670,1 of 3 people (33%) found this review helpful,True,0
76561198177315429,,2015,730,0 of 2 people (0%) found this review helpful,True,1
76561198026497579,,2014,221100,2 of 2 people (100%) found this review helpful,True,1
76561198026497579,2 people found this review funny,2015,346110,3 of 4 people (75%) found this review helpful,True,1
76561198026497579,,2014,570,1 of 1 people (100%) found this review helpful,True,1
76561198026497579,,2015,236390,1 of 2 people (50%) found this review helpful,True,1
76561198026497579,,2014,227300,No ratings yet,True,1
76561198026497579,,2014,223710,No ratings yet,True,1
76561198026497579,,2014,242760,No ratings yet,True,1
76561198026497579,,2014,200710,No ratings yet,True,1
76561198059607160,,2015,252450,3 of 9 people (33%) found this review helpful,True,1
76561198006111583,,2014,570,No ratings yet,True,1
WolficPower,1 person found this review funny,2014,730,No ratings yet,True,1
BigBadWolfie,,2013,227680,1 of 5 people (20%) found this review helpful,True,1
tharon1105,3 people found this review funny,2015,730,1 of 1 people (100%) found this review helpful,True,1
tharon1105,,2014,4000,No ratings yet,True,1
doyourdooty,,2015,4000,No ratings yet,True,1
doyourdooty,,2014,440,No ratings yet,True,2
76561198086214261,,2015,214420,No ratings yet,True,1
rusinamiespoju,,2014,202170,No ratings yet,True,1
76561198118053619,,2014,440,3 of 3 people (100%) found this review helpful,True,1
76561198082003123,,2014,218230,2 of 2 people (100%) found this review helpful,True,1
76561198049707644,,2013,204360,No ratings yet,True,1
76561198056266386,,2014,105600,1 of 1 people (100%) found this review helpful,True,1
76561198053138682,,2014,8870,No ratings yet,True,1
Wonzy,,2015,224600,1 of 4 people (25%) found this review helpful,True,2
woolicious926,,2015,236110,No ratings yet,True,1
Wooderino,,2014,247730,3 of 4 people (75%) found this review helpful,False,1
Wooderino,,2015,730,No ratings yet,True,1
Wooderino,,2015,346110,No ratings yet,True,1
76561198044458526,,2015,209080,No ratings yet,True,1
76561198044458526,,2015,39000,No ratings yet,True,1
76561198044458526,,2015,335240,No ratings yet,True,1
76561198044458526,,2015,210770,No ratings yet,True,1
76561198044458526,,2015,336670,No ratings yet,True,1
76561198044458526,,2013,570,No ratings yet,True,1
Wooden_Potato,,2014,620,0 of 1 people (0%) found this review helpful,True,1
Wooden_Potato,,2014,271290,No ratings yet,True,1
76561198072877501,,2014,49520,No ratings yet,True,1
76561198070326889,,2014,440,1 of 1 people (100%) found this review helpful,True,1
76561198084417670,,2013,232810,0 of 3 people (0%) found this review helpful,True,1
76561198070714959,,2014,235460,0 of 2 people (0%) found this review helpful,True,1
76561198035790591,1 person found this review funny,2014,72850,2 of 3 people (67%) found this review helpful,True,1
76561198035790591,,2015,209160,1 of 3 people (33%) found this review helpful,False,0
76561198035790591,,2014,205100,0 of 1 people (0%) found this review helpful,True,1
76561198035790591,1 person found this review funny,2015,208650,5 of 22 people (23%) found this review helpful,True,1
76561198035790591,,2015,620,No ratings yet,True,1
mynameisalexandimcool,,2014,64000,No ratings yet,True,1
Epicownage234,,2015,72850,No ratings yet,True,1
Epicownage234,,2014,304930,No ratings yet,True,1
Paladin69,,2014,209870,8 of 12 people (67%) found this review helpful,True,1
76561198067446481,,2014,22120,No ratings yet,True,1
76561198069578096,,2014,206210,No ratings yet,True,1
dominicmarti,,2014,6910,No ratings yet,True,1
SuperM,1 person found this review funny,2014,730,2 of 2 people (100%) found this review helpful,True,1
SuperM,2 people found this review funny,2015,1840,3 of 4 people (75%) found this review helpful,True,1
76561198126667463,,2014,246620,2 of 4 people (50%) found this review helpful,True,1
99372239129374234543,,2014,63380,0 of 1 people (0%) found this review helpful,True,2
99372239129374234543,,2015,357480,No ratings yet,False,1
overrusedmale,,2015,317360,No ratings yet,True,2
overrusedmale,,2015,4000,No ratings yet,True,1
76561198051644506,,2014,214950,No ratings yet,True,1
jazzaftw,1 person found this review funny,2014,242800,4 of 4 people (100%) found this review helpful,False,1
baneoftheravenguard,,2014,730,1 of 1 people (100%) found this review helpful,True,1
Wycrome,1 person found this review funny,2015,329950,1 of 4 people (25%) found this review helpful,True,1
imurmammyson,,2015,272510,No ratings yet,True,1
76561198072251286,,2014,440,No ratings yet,True,1
76561198071591082,,2015,44350,1 of 1 people (100%) found this review helpful,True,1
steamxanbunny,1 person found this review funny,2015,72850,2 of 2 people (100%) found this review helpful,False,0
steamxanbunny,3 people found this review funny,2015,35091,2 of 2 people (100%) found this review helpful,True,1
steamxanbunny,,2015,219150,1 of 1 people (100%) found this review helpful,True,1
steamxanbunny,,2015,259080,0 of 1 people (0%) found this review helpful,True,1
djjaraxxus,,2013,99900,No ratings yet,True,1
djjaraxxus,,2013,223470,No ratings yet,True,1
76561198043139195,,2015,218620,No ratings yet,True,2
Xaztor,1 person found this review funny,2015,304050,0 of 1 people (0%) found this review helpful,True,1
76561197981780630,,2014,730,2 of 3 people (67%) found this review helpful,True,1
Xboxman1012,,2015,72850,No ratings yet,True,1
candel,,2014,233470,13 of 14 people (93%) found this review helpful,True,1
candel,,2014,241720,4 of 6 people (67%) found this review helpful,True,1
candel,,2014,33680,2 of 3 people (67%) found this review helpful,True,1
candel,,2014,113200,0 of 1 people (0%) found this review helpful,True,1
candel,,2014,8870,No ratings yet,True,1
candel,,2014,12130,No ratings yet,True,1
candel,,2014,253920,No ratings yet,True,1
76561198103805487,1 person found this review funny,2014,105600,1 of 1 people (100%) found this review helpful,True,1
76561198074856358,,2015,363970,No ratings yet,True,1
76561198082516370,4 people found this review funny,2014,322070,19 of 20 people (95%) found this review helpful,True,1
WillRIPagain,,2015,730,0 of 1 people (0%) found this review helpful,True,2
mainul,,2014,236390,No ratings yet,True,1
mainul,,2014,570,No ratings yet,True,1
mainul,,2014,9880,No ratings yet,True,1
mainul,,2014,24200,No ratings yet,True,1
mainul,,2014,440,No ratings yet,True,1
76561198141312385,1 person found this review funny,2015,730,1 of 1 people (100%) found this review helpful,True,2
76561198061412364,,2015,355840,No ratings yet,True,1
76561198061412364,,2014,304930,No ratings yet,True,1
76561198061412364,,2014,17550,No ratings yet,True,1
76561198061412364,,2014,206420,No ratings yet,True,1
xeleee,,2015,212160,No ratings yet,True,1
Xenolitho,,2013,440,No ratings yet,True,2
76561198086658851,,2014,257730,1 of 1 people (100%) found this review helpful,True,1
BloodyBladeXero,,2015,227100,No ratings yet,True,1
76561197996424549,,2015,230190,No ratings yet,True,1
76561198079408469,,2014,17410,No ratings yet,True,1
76561198071620258,,2014,4000,No ratings yet,True,1
XIChemicalRage,,2014,271290,No ratings yet,True,1
birodocorta,,2015,730,No ratings yet,True,2
Xierra,,2015,317400,1 of 2 people (50%) found this review helpful,True,1
Xierra,,2012,570,No ratings yet,True,1
xingxing000,,2014,730,1 of 1 people (100%) found this review helpful,True,2
xinyo,,2014,323500,5 of 10 people (50%) found this review helpful,True,1
cretanarcher,,2014,221100,2 of 2 people (100%) found this review helpful,True,1
cretanarcher,,2015,48700,1 of 1 people (100%) found this review helpful,True,1
cretanarcher,,2015,214950,0 of 3 people (0%) found this review helpful,True,1
cretanarcher,,2012,56400,No ratings yet,True,2
HoxtonBreakOutNet,,2014,730,1 of 1 people (100%) found this review helpful,True,1
HoxtonBreakOutNet,2 people found this review funny,2015,218620,2 of 4 people (50%) found this review helpful,True,1
HoxtonBreakOutNet,,2015,271590,0 of 2 people (0%) found this review helpful,True,1
HoxtonBreakOutNet,,2015,200260,No ratings yet,True,1
HoxtonBreakOutNet,,2015,304050,No ratings yet,True,1
HoxtonBreakOutNet,,2015,230410,No ratings yet,True,1
qwertysmosh,,2015,204300,No ratings yet,True,1
76561198096612310,,2015,227940,No ratings yet,False,1
Killstreakz,,2014,730,2 of 2 people (100%) found this review helpful,True,1
Killstreakz,,2014,239030,7 of 13 people (54%) found this review helpful,True,1
Killstreakz,,2014,221100,2 of 4 people (50%) found this review helpful,True,1
Killstreakz,,2014,113020,No ratings yet,True,1
Arct1cFox,1 person found this review funny,2015,12900,1 of 1 people (100%) found this review helpful,True,1
Arct1cFox,,2014,304930,1 of 2 people (50%) found this review helpful,True,1
Arct1cFox,,2015,241640,No ratings yet,True,1
76561198072386721,,2015,12210,No ratings yet,False,1
76561198072386721,,2013,105600,No ratings yet,True,1
XSTruff,,2013,570,No ratings yet,True,2
L0RDVAD3R,,2014,22380,6 of 13 people (46%) found this review helpful,True,1
L0RDVAD3R,,2014,20900,5 of 11 people (45%) found this review helpful,True,1
L0RDVAD3R,,2014,24240,2 of 5 people (40%) found this review helpful,True,1
L0RDVAD3R,,2013,24740,0 of 1 people (0%) found this review helpful,True,1
L0RDVAD3R,,2013,92500,0 of 1 people (0%) found this review helpful,True,1
L0RDVAD3R,,2014,220240,5 of 12 people (42%) found this review helpful,True,1
L0RDVAD3R,,2013,400,1 of 6 people (17%) found this review helpful,True,1
L0RDVAD3R,4 people found this review funny,2015,208650,12 of 42 people (29%) found this review helpful,True,1
3565Jason,,2015,570,2 of 2 people (100%) found this review helpful,True,1
3565Jason,,2015,730,No ratings yet,True,1
thextractx,,2015,72850,1 of 1 people (100%) found this review helpful,True,1
thextractx,,2014,219740,No ratings yet,True,1
xtraincs,,2014,730,No ratings yet,True,1
Jakkarinlivein,,2015,730,1 of 1 people (100%) found this review helpful,True,1
Jakkarinlivein,1 person found this review funny,2015,203160,1 of 1 people (100%) found this review helpful,True,1
Jakkarinlivein,1 person found this review funny,2015,72850,No ratings yet,True,1
Caelstrasza,,2015,386360,No ratings yet,True,1
Caelstrasza,,2015,387440,No ratings yet,True,1
Caelstrasza,,2015,335330,No ratings yet,False,1
Caelstrasza,,2013,211820,No ratings yet,True,1
xwitch,,2013,211820,5 of 6 people (83%) found this review helpful,True,1
xwitch,1 person found this review funny,2015,345370,4 of 8 people (50%) found this review helpful,True,1
laumir,,2014,440,3 of 3 people (100%) found this review helpful,True,1
daewrock,,2014,440,No ratings yet,True,1
76561198066378009,,2015,346110,No ratings yet,True,1
dethonador,,2014,235460,No ratings yet,True,1
dethonador,,2013,230410,No ratings yet,True,1
XxdomoknightxX,,2015,304050,No ratings yet,True,2
XxdomoknightxX,,2014,12210,No ratings yet,True,1
76561198050050362,,2015,550,No ratings yet,True,2
76561198103685074,,2014,570,No ratings yet,True,1
76561198063593160,,2014,220200,No ratings yet,True,1
killblood,,2013,242050,No ratings yet,True,1
76561198072489977,,2015,570,No ratings yet,False,1
76561198076336866,,2014,240,No ratings yet,True,1
76561198092342174,,2014,245470,1 of 2 people (50%) found this review helpful,True,1
76561198092342174,2 people found this review funny,2014,295710,9 of 22 people (41%) found this review helpful,False,1
hanisadam,3 people found this review funny,2015,300,0 of 7 people (0%) found this review helpful,False,1
76561198065560688,,2015,339800,No ratings yet,True,1
76561198065560688,,2014,251870,No ratings yet,True,1
Toedcat,,2014,440,2 of 3 people (67%) found this review helpful,True,1
76561198071993433,,2015,10500,No ratings yet,True,1
76561198071993433,,2015,440,No ratings yet,True,1
76561198071993433,,2015,8190,No ratings yet,True,1
coryisbestgirl,,2015,247080,No ratings yet,True,1
coryisbestgirl,,2015,7670,No ratings yet,True,1
76561198084544554,151 people found this review funny,2015,34900,200 of 223 people (90%) found this review helpful,True,1
76561198084544554,2 people found this review funny,2015,209650,5 of 8 people (63%) found this review helpful,True,1
76561198084544554,,2014,32440,3 of 5 people (60%) found this review helpful,True,1
76561198084544554,,2015,730,No ratings yet,True,0
76561198084544554,,2014,249130,No ratings yet,True,1
76561198041199233,2 people found this review funny,2014,8190,3 of 3 people (100%) found this review helpful,True,1
76561198041199233,1 person found this review funny,2014,252490,3 of 3 people (100%) found this review helpful,True,1
76561198041199233,1 person found this review funny,2014,221100,2 of 2 people (100%) found this review helpful,True,1
76561198041199233,,2014,243470,1 of 1 people (100%) found this review helpful,False,1
76561198041199233,,2014,247730,1 of 1 people (100%) found this review helpful,False,1
76561198041199233,,2013,72850,1 of 1 people (100%) found this review helpful,True,1
76561198041199233,1 person found this review funny,2015,252950,1 of 2 people (50%) found this review helpful,True,0
76561198041199233,,2015,730,No ratings yet,False,1
76561198070991782,,2015,252950,3 of 4 people (75%) found this review helpful,True,1
76561198070991782,,2014,35450,0 of 1 people (0%) found this review helpful,True,1
76561198070991782,,2012,440,0 of 1 people (0%) found this review helpful,True,1
76561198070991782,,2014,48700,No ratings yet,True,1
76561198070991782,,2013,240,No ratings yet,True,1
76561198116464349,,2014,218620,1 of 1 people (100%) found this review helpful,True,1
76561198116464349,,2014,209870,1 of 1 people (100%) found this review helpful,True,1
